序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
101,1601,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Tower / Tower (TO) / Primary steelwork”的平均RPN是多少？,,Tower / Tower (TO) / Primary steelwork 对应的RPN平均值为 28.21（n=21）。,正确,1.0,31.66,确定性规则问答,0.0,1.0,0,1.0,1,,,28.21,,,,28.213809523809523,RPN,0,
102,1602,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Tower / Tower (TO) / Primary structure & welding”中RPN最高的失效模式是什么？,,Tower / Tower (TO) / Primary structure & welding 对应的RPN最大值为 38，对应失效模式：Cracks,正确,1.0,41.19,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Cracks,,潜在失效模式,8,
103,1603,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”中RPN最低的失效模式是什么？,,Transition piece / Transition Piece (TP) / Primary structure & welding 对应的RPN最小值为 23.33，对应失效模式：Cracks,正确,1.0,21.81,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Cracks,,潜在失效模式,28,
104,1604,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Transition piece / Transition Piece (TP) / Primary structure”里，失效模式“Cracks”的S、O、D、RPN分别是多少？,,Transition piece / Transition Piece (TP) / Primary structure 对应的每个失效模式的RPN如下：Cracks=21.67；Transition piece break=33,错误,0.25,22.98,确定性规则问答,0.5,0.25,0,0.25,2,,3.75；2.5；3.25,21.67,,,,3.75；2.5；3.25；21.67,严酷度(S)；发生度(O)；可探测度(D)；RPN,31,
105,1605,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary stucture”的平均可探测度D是多少？,,Transition piece / Transition Piece (TP) / Primary stucture 对应的探测度数平均值为 3.00（n=3）。,正确,1.0,19.35,确定性规则问答,0.0,1.0,0,1.0,1,,,3.0；3.0,,,,3.0,可探测度(D),30,
106,1606,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Welding”的平均RPN是多少？,,Transition piece / Transition Piece (TP) / Welding 对应的RPN平均值为 26.45（n=5）。,正确,1.0,5.72,确定性规则问答,0.0,1.0,0,1.0,1,,,26.45,,,,26.451999999999998,RPN,33,
107,1607,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / All structures”中RPN最高的失效模式是什么？,,Floating support structure / Floating Support structure / All structures 对应的RPN最大值为 36，对应失效模式：Structural break [11],正确,1.0,6.62,确定性规则问答,0.0,1.0,0,1.0,1,,,11.0,,,Structural break [11],,潜在失效模式,64,
108,1608,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / Secondary structure”中RPN最低的失效模式是什么？,,Floating support structure / Floating Support structure / Secondary structure 对应的RPN最小值为 18.8，对应失效模式：Structural break [11],正确,1.0,6.63,确定性规则问答,0.0,1.0,0,1.0,1,,,11.0,,,Structural break [11],,潜在失效模式,61,
109,1609,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Floating support structure / Floating Support structure / Primary structure & Welding”里，失效模式“Cracks [11]”的S、O、D、RPN分别是多少？,,Floating support structure / Floating Support structure / Primary structure & Welding 对应的每个失效模式的RPN如下：Capsize [11]=34.5；Cracks [11]=22.67；Structural break [11]=33.4,错误,0.25,6.42,确定性规则问答,0.3333,0.25,0,0.25,3,,4.14；2.86；3.57,22.67,,,,4.14；2.86；3.57；22.67,严酷度(S)；发生度(O)；可探测度(D)；RPN,53,
110,1610,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Anchor (AC)”的平均可探测度D是多少？,,Station keeping / Anchor (AC) 对应的探测度数平均值为 3.80（n=2）。,正确,1.0,5.96,确定性规则问答,0.0,1.0,0,1.0,1,,,3.8,,,,3.8,可探测度(D),76,
111,1611,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Fairlead (FL)”的平均RPN是多少？,,Station keeping / Fairlead (FL) 对应的RPN平均值为 30.00（n=2）。,正确,1.0,6.44,确定性规则问答,0.0,1.0,0,1.0,1,,,30.0,,,,30.0,RPN,79,
112,1612,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Mooring Lines (ML) / Mooring lines”中RPN最高的失效模式是什么？,,Station keeping / Mooring Lines (ML) / Mooring lines 对应的RPN最大值为 35.6，对应失效模式：Mooring line wear [1],正确,1.0,5.97,确定性规则问答,0.0,1.0,0,1.0,1,,,1.0,,,Mooring line wear [1],,潜在失效模式,84,
113,1613,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Mooring lines (ML) / Mooring lines”中RPN最低的失效模式是什么？,,"Station keeping / Mooring lines (ML) / Mooring lines 对应的RPN最小值为 20，对应失效模式：Mooring lines broken [1,3]",正确,1.0,5.7,确定性规则问答,0.0,1.0,0,1.0,1,,,1.0；3.0,,,"Mooring lines broken [1,3]",,潜在失效模式,91,
114,1614,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Floating support structure / Floating Support structure / Secondary structure”里，失效模式“Structural break [11]”的S、O、D、RPN分别是多少？,,Floating support structure / Floating Support structure / Secondary structure 对应的每个失效模式的RPN如下：Additional Structures Failures=41.17；Additional Structures Failures=36.5；Additional Structures Failures=23.5；Additional Structures Failures=31.83；Additional Structures Failures=32；Additional Structures Failures=25.83；Additional Structures Failures=40.14；Floater unit sinkage=26.86；Structural break [11]=18.8；Watertight fault [1]=37.2；Watertight fault [1]=31.2,错误,0.25,5.99,确定性规则问答,0.0909,0.25,0,0.25,11,,4.0；2.6；3.25,18.8,,,,4.0；2.6；3.25；18.8,严酷度(S)；发生度(O)；可探测度(D)；RPN,66,
115,1615,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / Dynamic Cable/”的平均可探测度D是多少？,,Dynamic cable / Dynamic Cable / Dynamic Cable/ 对应的探测度数平均值为 3.17（n=15）。,正确,1.0,5.13,确定性规则问答,0.0,1.0,0,1.0,1,,,3.17,,,,3.173333333333334,可探测度(D),128,
116,1616,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / J-tube”的平均RPN是多少？,,Dynamic cable / Dynamic Cable / J-tube 对应的RPN平均值为 18.75（n=2）。,正确,1.0,5.22,确定性规则问答,0.0,1.0,0,1.0,1,,,18.75,,,,18.75,RPN,101,
117,1617,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / Joints and terminations”中RPN最高的失效模式是什么？,,Dynamic cable / Dynamic Cable / Joints and terminations 对应的RPN最大值为 28.6，对应失效模式：Failure of end termination [6],正确,1.0,6.28,确定性规则问答,0.0,1.0,0,1.0,1,,,6.0,,,Failure of end termination [6],,潜在失效模式,107,
118,1618,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / Cable Protection System (CPS)”中RPN最低的失效模式是什么？,,Dynamic cable / Dynamic Cable / Cable Protection System (CPS) 对应的RPN最小值为 38.4，对应失效模式：Movement of CPS due to scour/seabed mobility [6],正确,1.0,6.07,确定性规则问答,0.0,1.0,0,1.0,1,,,6.0,,,Movement of CPS due to scour/seabed mobility [6],,潜在失效模式,123,
119,1619,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Floating support structure / Floating Support structure / Welding”里，失效模式“Cracks [11]”的S、O、D、RPN分别是多少？,,Floating support structure / Floating Support structure / Welding 对应的每个失效模式的RPN如下：Cracks [11]=31.2,错误,0.25,5.58,确定性规则问答,1.0,0.25,0,0.25,1,,3.6；3.0；3.2,31.2,,,,3.6；3.0；3.2；31.2,严酷度(S)；发生度(O)；可探测度(D)；RPN,74,
120,1620,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Tower / Tower (TO) / Primary steelwork”的平均可探测度D是多少？,,Tower / Tower (TO) / Primary steelwork 对应的探测度数平均值为 3.01（n=21）。,正确,1.0,5.33,确定性规则问答,0.0,1.0,0,1.0,1,,,3.01,,,,3.01,可探测度(D),22,
121,1621,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Tower / Tower (TO) / Primary structure & welding”的平均RPN是多少？,,Tower / Tower (TO) / Primary structure & welding 对应的RPN平均值为 29.90（n=2）。,正确,1.0,5.31,确定性规则问答,0.0,1.0,0,1.0,1,,,29.9,,,,29.9,RPN,7,
122,1622,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”中RPN最高的失效模式是什么？,,Transition piece / Transition Piece (TP) / Primary structure & welding 对应的RPN最大值为 38，对应失效模式：Cracks,正确,1.0,6.3,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Cracks,,潜在失效模式,41,
123,1623,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary structure”中RPN最低的失效模式是什么？,,Transition piece / Transition Piece (TP) / Primary structure 对应的RPN最小值为 21.67，对应失效模式：Cracks,正确,1.0,5.99,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Cracks,,潜在失效模式,25,
124,1624,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Station keeping / Monitoring System”里，失效模式“Monitoring system fails”的S、O、D、RPN分别是多少？,,Station keeping / Monitoring System 对应的每个失效模式的RPN如下：Monitoring system fails=13.5,错误,0.25,5.46,确定性规则问答,1.0,0.25,0,0.25,1,,2.6；3.2；2.0,13.5,,,,2.6；3.2；2.0；13.5,严酷度(S)；发生度(O)；可探测度(D)；RPN,81,
125,1625,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Welding”的平均可探测度D是多少？,,Transition piece / Transition Piece (TP) / Welding 对应的探测度数平均值为 3.13（n=5）。,正确,1.0,5.36,确定性规则问答,0.0,1.0,0,1.0,1,,,3.13,,,,3.134,可探测度(D),44,
126,1626,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / All structures”的平均RPN是多少？,,Floating support structure / Floating Support structure / All structures 对应的RPN平均值为 28.36（n=11）。,正确,1.0,5.48,确定性规则问答,0.0,1.0,0,1.0,1,,,28.36,,,,28.36181818181818,RPN,54,
127,1627,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / Secondary structure”中RPN最高的失效模式是什么？,,Floating support structure / Floating Support structure / Secondary structure 对应的RPN最大值为 41.17，对应失效模式：Additional Structures Failures,正确,1.0,8.06,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Additional Structures Failures,,潜在失效模式,57,
128,1628,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / Primary structure & Welding”中RPN最低的失效模式是什么？,,Floating support structure / Floating Support structure / Primary structure & Welding 对应的RPN最小值为 22.67，对应失效模式：Cracks [11],正确,1.0,6.13,确定性规则问答,0.0,1.0,0,1.0,1,,,11.0,,,Cracks [11],,潜在失效模式,52,
129,1629,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Dynamic cable / Dynamic Cable / Dynamic Cable/”里，失效模式“Cable Damage”的S、O、D、RPN分别是多少？,,Dynamic cable / Dynamic Cable / Dynamic Cable/ 对应的每个失效模式的RPN如下：Cable Damage=32；Crushing or deformation=24；Debris disturbance=16；Detachment=18.5；Failure of fixing clamps=28；Failure of watertightness=27.8；Failure of watertightness=30.2；Fatigue Cracks=35.6；Geo-Hazards=32；Loss of dynamic positioning=26；Premature damage of outer protection layer=29；Small bending radius=28.6；accelerated mechanical fatigue=30.25；anchoring damages=20；material degradation=18.5,错误,0.25,6.42,确定性规则问答,0.0667,0.25,0,0.25,15,,2.67；3.0；3.0,32.0；32.0,,,,2.67；3.0；3.0；32.0,严酷度(S)；发生度(O)；可探测度(D)；RPN,99,
130,1630,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Fairlead (FL)”的平均可探测度D是多少？,,Station keeping / Fairlead (FL) 对应的探测度数平均值为 3.00（n=2）。,正确,1.0,5.29,确定性规则问答,0.0,1.0,0,1.0,1,,,3.0,,,,3.0,可探测度(D),80,
131,1631,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Mooring Lines (ML) / Mooring lines”的平均RPN是多少？,,Station keeping / Mooring Lines (ML) / Mooring lines 对应的RPN平均值为 28.53（n=9）。,正确,1.0,5.28,确定性规则问答,0.0,1.0,0,1.0,1,,,28.53,,,,28.533333333333335,RPN,85,
132,1632,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Mooring lines (ML) / Mooring lines”中RPN最高的失效模式是什么？,,"Station keeping / Mooring lines (ML) / Mooring lines 对应的RPN最大值为 28，对应失效模式：Mooring lines broken [1,3]",正确,1.0,6.27,确定性规则问答,0.0,1.0,0,1.0,1,,,1.0；3.0,,,"Mooring lines broken [1,3]",,潜在失效模式,94,
133,1633,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Mooring lines (ML) / Mooring winch”中RPN最低的失效模式是什么？,,Station keeping / Mooring lines (ML) / Mooring winch 对应的RPN最小值为 21.6，对应失效模式：Mooring winch failure [1],正确,1.0,6.08,确定性规则问答,0.0,1.0,0,1.0,1,,,1.0,,,Mooring winch failure [1],,潜在失效模式,95,
134,1634,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Dynamic cable / Dynamic Cable / Dynamic Cable/”里，失效模式“Failure of fixing clamps”的S、O、D、RPN分别是多少？,,Dynamic cable / Dynamic Cable / Dynamic Cable/ 对应的每个失效模式的RPN如下：Cable Damage=32；Crushing or deformation=24；Debris disturbance=16；Detachment=18.5；Failure of fixing clamps=28；Failure of watertightness=27.8；Failure of watertightness=30.2；Fatigue Cracks=35.6；Geo-Hazards=32；Loss of dynamic positioning=26；Premature damage of outer protection layer=29；Small bending radius=28.6；accelerated mechanical fatigue=30.25；anchoring damages=20；material degradation=18.5,错误,0.25,6.4,确定性规则问答,0.0667,0.25,0,0.25,15,,3.6；2.6；3.0,28.0,,,,3.6；2.6；3.0；28.0,严酷度(S)；发生度(O)；可探测度(D)；RPN,109,
135,1635,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / J-tube”的平均可探测度D是多少？,,Dynamic cable / Dynamic Cable / J-tube 对应的探测度数平均值为 3.30（n=2）。,正确,1.0,5.28,确定性规则问答,0.0,1.0,0,1.0,1,,,3.3,,,,3.3,可探测度(D),100,
136,1636,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / Joints and terminations”的平均RPN是多少？,,Dynamic cable / Dynamic Cable / Joints and terminations 对应的RPN平均值为 27.13（n=3）。,正确,1.0,5.27,确定性规则问答,0.0,1.0,0,1.0,1,,,27.13,,,,27.133333333333336,RPN,108,
137,1637,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / Cable Protection System (CPS)”中RPN最高的失效模式是什么？,,Dynamic cable / Dynamic Cable / Cable Protection System (CPS) 对应的RPN最大值为 44，对应失效模式：Movement of CPS due to scour/seabed mobility [6],正确,1.0,6.13,确定性规则问答,0.0,1.0,0,1.0,1,,,6.0,,,Movement of CPS due to scour/seabed mobility [6],,潜在失效模式,121,
138,1638,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Dynamic cable / Dynamic Cable / Static cable/Export Cable”中RPN最低的失效模式是什么？,,Dynamic cable / Dynamic Cable / Static cable/Export Cable 对应的RPN最小值为 28.6，对应失效模式：Reduced sediment cover lower than designed value for protection [6],正确,1.0,5.93,确定性规则问答,0.0,1.0,0,1.0,1,,,6.0,,,Reduced sediment cover lower than designed value for protection [6],,潜在失效模式,127,
139,1639,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Dynamic cable / Dynamic Cable / Dynamic Cable/”里，失效模式“Geo-Hazards”的S、O、D、RPN分别是多少？,,Dynamic cable / Dynamic Cable / Dynamic Cable/ 对应的每个失效模式的RPN如下：Cable Damage=32；Crushing or deformation=24；Debris disturbance=16；Detachment=18.5；Failure of fixing clamps=28；Failure of watertightness=27.8；Failure of watertightness=30.2；Fatigue Cracks=35.6；Geo-Hazards=32；Loss of dynamic positioning=26；Premature damage of outer protection layer=29；Small bending radius=28.6；accelerated mechanical fatigue=30.25；anchoring damages=20；material degradation=18.5,错误,0.25,6.48,确定性规则问答,0.0667,0.25,0,0.25,15,,4.6；1.4；3.5,32.0；32.0,,,,4.6；1.4；3.5；32.0,严酷度(S)；发生度(O)；可探测度(D)；RPN,116,
140,1640,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Tower / Tower (TO) / Primary structure & welding”的平均可探测度D是多少？,,Tower / Tower (TO) / Primary structure & welding 对应的探测度数平均值为 3.67（n=2）。,正确,1.0,5.28,确定性规则问答,0.0,1.0,0,1.0,1,,,3.67,,,,3.67,可探测度(D),8,
141,1641,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary structure & welding”的平均RPN是多少？,,Transition piece / Transition Piece (TP) / Primary structure & welding 对应的RPN平均值为 30.08（n=11）。,正确,1.0,5.32,确定性规则问答,0.0,1.0,0,1.0,1,,,30.08,,,,30.083636363636366,RPN,38,
142,1642,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary structure”中RPN最高的失效模式是什么？,,Transition piece / Transition Piece (TP) / Primary structure 对应的RPN最大值为 33，对应失效模式：Transition piece break,正确,1.0,6.19,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Transition piece break,,潜在失效模式,31,
143,1643,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Transition piece / Transition Piece (TP) / Primary stucture”中RPN最低的失效模式是什么？,,Transition piece / Transition Piece (TP) / Primary stucture 对应的RPN最小值为 24，对应失效模式：Structural plastic deformation,正确,1.0,5.96,确定性规则问答,0.0,1.0,0,1.0,1,,,,,,Structural plastic deformation,,潜在失效模式,26,
144,1644,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_mode_sod,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,在“Dynamic cable / Dynamic Cable / Dynamic Cable/”里，失效模式“Premature damage of outer protection layer”的S、O、D、RPN分别是多少？,,Dynamic cable / Dynamic Cable / Dynamic Cable/ 对应的每个失效模式的RPN如下：Cable Damage=32；Crushing or deformation=24；Debris disturbance=16；Detachment=18.5；Failure of fixing clamps=28；Failure of watertightness=27.8；Failure of watertightness=30.2；Fatigue Cracks=35.6；Geo-Hazards=32；Loss of dynamic positioning=26；Premature damage of outer protection layer=29；Small bending radius=28.6；accelerated mechanical fatigue=30.25；anchoring damages=20；material degradation=18.5,错误,0.25,6.38,确定性规则问答,0.0667,0.25,0,0.25,15,,3.6；2.2；3.75,29.0,,,,3.6；2.2；3.75；29.0,严酷度(S)；发生度(O)；可探测度(D)；RPN,124,
145,1645,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_d,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / All structures”的平均可探测度D是多少？,,Floating support structure / Floating Support structure / All structures 对应的探测度数平均值为 3.44（n=11）。,正确,1.0,5.36,确定性规则问答,0.0,1.0,0,1.0,1,,,3.44,,,,3.444545454545455,可探测度(D),45,
146,1646,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_avg_rpn,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / Secondary structure”的平均RPN是多少？,,Floating support structure / Floating Support structure / Secondary structure 对应的RPN平均值为 31.37（n=11）。,正确,1.0,5.35,确定性规则问答,0.0,1.0,0,1.0,1,,,31.37,,,,31.36636363636364,RPN,50,
147,1647,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_max_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Floating support structure / Floating Support structure / Primary structure & Welding”中RPN最高的失效模式是什么？,,Floating support structure / Floating Support structure / Primary structure & Welding 对应的RPN最大值为 34.5，对应失效模式：Capsize [11],正确,1.0,6.19,确定性规则问答,0.0,1.0,0,1.0,1,,,11.0,,,Capsize [11],,潜在失效模式,53,
148,1648,Full-M1去除CSV直答模块,M1 CSV直答模块,模块专项测试,module_m2_min_mode,module_m2_reasoning,M2_规则推理,平均、最高/最低、比较、S/O/D/RPN 等规则推理。,中等,项目/功能“Station keeping / Anchor (AC)”中RPN最低的失效模式是什么？,,"Station keeping / Anchor (AC) 对应的RPN最小值为 34，对应失效模式：Anchor failure [1], [17]",正确,1.0,9.13,确定性规则问答,0.0,1.0,0,1.0,1,,,1.0；17.0,,,"Anchor failure [1], [17]",,潜在失效模式,76,
