序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
67,67,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”里RPN最高的是哪条？,注塑件起火,FMEA编号=LFP007; 失效模式=注塑件起火; RPN=20; S=10; O=1; D=6; 原因=绝缘注塑件不阻燃; 后果=安全事故; 建议措施=更换绝缘注塑件.,正确,1.0,2155.92,语义RAG,0.0833,1.0,0,,12,,,,,,注塑件起火,,FailureMode,6,
68,68,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”里RPN最低的是哪条？,电解液挥发,不知道。上下文没有提供关于“电池壳体”的具体FMEA记录，因此无法确定其RPN最低的条目。,错误,0.0,1129.75,语义RAG,0.1667,0.0,0,,6,电解液挥发,,,,,电解液挥发,,FailureMode,8,
69,69,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“高压箱”的平均S是多少？,平均S=9.33,9.33,正确,1.0,1472.91,语义RAG,0.4545,1.0,0,,11,,,9.33,,,,9.333333333333334,S,9,
70,70,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”的平均D是多少？,平均D=6.50,6.5,正确,1.0,1326.44,语义RAG,0.2222,1.0,0,,9,,,6.5,,,,6.5,D,16,
71,71,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”的平均RPN是多少？,平均RPN=136.80,电池管理系 对应的RPN平均值为 136.80（n=5）。,正确,1.0,6.18,确定性规则问答,0.0,1.0,0,,1,,,136.8,,,,136.8,RPN,21,
72,72,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“动力电池”里RPN最高的是哪条？,单体电压过低,FMEA编号=LFP003; 失效模式=巡航里程低于额定值; RPN=168;,错误,0.0,1524.5,语义RAG,0.2222,1.0,0,,9,单体电压过低,,,,,单体电压过低,,FailureMode,0,
73,73,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“电池组箱体”里RPN最低的是哪条？,电池箱体进灰尘,项目/功能“电池组箱体”的RPN最低的是编号LFP026，其RPN为120。,错误,0.0,1206.0,语义RAG,0.1667,0.0,0,,6,电池箱体进灰尘,,,,,电池箱体进灰尘,,FailureMode,4,
74,74,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”的平均S是多少？,平均S=10.00,项目的平均严重度 S 是 10。,正确,1.0,1398.32,语义RAG,0.1111,1.0,0,,9,,,10.0,,,,10.0,S,6,
75,75,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”的平均D是多少？,平均D=6.00,6,正确,1.0,1267.35,语义RAG,0.2222,1.0,0,,9,,,6.0,,,,6.0,D,7,
76,76,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“高压箱”的平均RPN是多少？,平均RPN=103.00,高压箱 对应的RPN平均值为 103.00（n=6）。,正确,1.0,6.2,确定性规则问答,0.0,1.0,0,,1,,,103.0,,,,103.0,RPN,10,
77,77,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”里RPN最高的是哪条？,电池组整体温度过高,FMEA编号=LFP017; 失效模式=电池组整体温度过低; RPN=168;,错误,0.0,1777.55,语义RAG,0.1667,1.0,0,,12,电池组整体温度过高,,,,,电池组整体温度过高,,FailureMode,17,
78,78,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”里RPN最低的是哪条？,电池组过充未报警和未保护,FMEA编号=LFP026; 失效模式=BMS通信异常; RPN=120;,错误,0.0,1166.84,语义RAG,0.1667,0.0,0,,6,电池组过充未报警和未保护,,,,,电池组过充未报警和未保护,,FailureMode,23,
79,79,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“动力电池”的平均S是多少？,平均S=7.00,7.67,错误,0.0,1299.66,语义RAG,0.3333,1.0,0,,9,,7.0,,,,,7.0,S,1,
80,80,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“电池组箱体”的平均D是多少？,平均D=6.00,6,正确,1.0,1275.47,语义RAG,0.2222,1.0,0,,9,,,6.0,,,,6.0,D,5,
81,81,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”的平均RPN是多少？,平均RPN=20.00,绝缘注塑件 对应的RPN平均值为 20.00（n=1）。,正确,1.0,6.63,确定性规则问答,0.0,1.0,0,,1,,,20.0,,,,20.0,RPN,6,
82,82,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”里RPN最高的是哪条？,电池漏液,FMEA编号=LFP009; 失效模式=电池漏液; RPN=108;,正确,1.0,1721.51,语义RAG,0.1667,1.0,0,,12,,,,,,电池漏液,,FailureMode,8,
83,83,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“高压箱”里RPN最低的是哪条？,过电流,FMEA编号=LFP018; 失效模式=噪音过大; RPN=120。,错误,0.0,1167.21,语义RAG,1.0,0.0,0,,6,过电流,,,,,过电流,,FailureMode,11,
84,84,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”的平均S是多少？,平均S=5.50,5.5,正确,1.0,1343.71,语义RAG,0.2222,1.0,0,,9,,,5.5,,,,5.5,S,18,
85,85,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”的平均D是多少？,平均D=5.80,5.8,正确,1.0,1303.97,语义RAG,0.2222,1.0,0,,9,,,5.8,,,,5.8,D,25,
86,86,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“动力电池”的平均RPN是多少？,平均RPN=133.00,动力电池 对应的RPN平均值为 133.00（n=3）。,正确,1.0,7.27,确定性规则问答,0.0,1.0,0,,1,,,133.0,,,,133.0,RPN,2,
87,87,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“电池组箱体”里RPN最高的是哪条？,电池箱体进水,FMEA编号=LFP004; 失效模式=电池箱体进水; RPN=126;,正确,1.0,1770.96,语义RAG,0.1667,1.0,0,,12,,,,,,电池箱体进水,,FailureMode,3,
88,88,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”里RPN最低的是哪条？,注塑件起火,20,错误,0.0,947.51,语义RAG,0.1667,1.0,0,,6,注塑件起火,,,,,注塑件起火,,FailureMode,6,
89,89,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”的平均S是多少？,平均S=8.00,8,正确,1.0,1281.01,语义RAG,0.2222,1.0,0,,9,,,8.0,,,,8.0,S,7,
90,90,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“高压箱”的平均D是多少？,平均D=5.33,5.33,正确,1.0,1484.69,语义RAG,0.4545,1.0,0,,11,,,5.33,,,,5.333333333333333,D,12,
91,91,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”的平均RPN是多少？,平均RPN=128.33,热管理系统 对应的RPN平均值为 128.33（n=6）。,正确,1.0,6.3,确定性规则问答,0.0,1.0,0,,1,,,128.33,,,,128.33333333333334,RPN,19,
92,92,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”里RPN最高的是哪条？,电池组过放未报警和未保护,FMEA编号=LFP025; 失效模式=电池组过放未报警和未保护; RPN=240;,正确,1.0,1808.29,语义RAG,0.1667,1.0,0,,12,,,,,,电池组过放未报警和未保护,,FailureMode,22,
93,93,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“动力电池”里RPN最低的是哪条？,现场电池组无输出电压,排名3: FMEA编号=LFP001; 失效模式=现场电池组无输出电压; RPN=63; S=7; O=3; D=3; 原因=1、电池组开路 2、未明确区分正负极 3、主电缆未连接、连接错误或器件损坏; 后果=电池组无法工作; 建议措施=现场更换损坏器件和改正错误。,正确,1.0,1785.28,语义RAG,0.5,1.0,0,,6,,,,,,现场电池组无输出电压,,FailureMode,0,
94,94,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“电池组箱体”的平均S是多少？,平均S=7.67,7.67,正确,1.0,1324.69,语义RAG,0.2222,1.0,0,,9,,,7.67,,,,7.666666666666667,S,4,
95,95,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”的平均D是多少？,平均D=6.00,6,正确,1.0,1312.12,语义RAG,0.1111,1.0,0,,9,,,6.0,,,,6.0,D,6,
96,96,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”的平均RPN是多少？,平均RPN=96.00,电池壳体 对应的RPN平均值为 96.00（n=2）。,正确,1.0,5.37,确定性规则问答,0.0,1.0,0,,1,,,96.0,,,,96.0,RPN,8,
97,97,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_max_mode,,M2_规则推理,规则推理,中等,项目/功能“高压箱”里RPN最高的是哪条？,输出不受控制,FMEA编号=LFP012; 失效模式=输出不受控制; RPN=180;,正确,1.0,1743.58,语义RAG,0.5,1.0,0,,12,,,,,,输出不受控制,,FailureMode,13,
98,98,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_min_mode,,M2_规则推理,规则推理,中等,项目/功能“热管理系统”里RPN最低的是哪条？,整体温度高，管理目标无法实现,FMEA编号=LFP020，失效模式=整体温度高，管理目标无法实现。,正确,1.0,1119.76,语义RAG,0.5,1.0,0,,6,,,,,,整体温度高，管理目标无法实现,,FailureMode,20,
99,99,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_s,,M2_规则推理,规则推理,中等,项目/功能“电池管理系”的平均S是多少？,平均S=6.00,7,错误,0.0,1301.89,语义RAG,0.2222,1.0,0,,9,,6.0,,,,,6.0,S,24,
100,100,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m2_avg_d,,M2_规则推理,规则推理,中等,项目/功能“动力电池”的平均D是多少？,平均D=5.00,3.67,错误,0.0,1634.3,语义RAG,0.3333,1.0,0,,9,,5.0,,,,,5.0,D,1,
101,101,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条现场电池组无输出电压咋冒出来的，原因说白一点。,1、电池组开路 2、未明确区分正负极 3、主电缆未连接、连接错误或器件损坏,电池组开路、未明确区分正负极、主电缆未连接或连接错误及器件损坏。,错误,0.0,1149.32,语义RAG,0.1667,1.0,0,,6,1、电池组开路 2、未明确区分正负极 3、主电缆未连接、连接错误或器件损坏,,,,,1、电池组开路 2、未明确区分正负极 3、主电缆未连接、连接错误或器件损坏,,潜在失效原因/机理,0,
102,102,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个单体电压过低最后会怎么样，别说太官方。,影响用户使用,这个问题在给定的上下文中并没有直接提到“单体电压过低”的失效模式或后果，所以根据提供的信息，我无法给出具体答案。,错误,0.0,895.09,语义RAG,0.0,0.0,0,,6,影响用户使用,,,,,影响用户使用,,潜在失效后果,1,
103,103,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个巡航里程低于额定值要是碰上了，现场一般怎么收拾？,更换电压过低电池,建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: 更换电压过低电池,正确,1.0,799.08,语义RAG,0.1667,1.0,0,,6,,,,,,更换电压过低电池,,建议措施,2,
104,104,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,电池组箱体那边这个事儿，听着像是咋引起的？,电池箱体密封不严,电池组箱体进水是由于电池箱体密封不严引起的。,正确,1.0,1069.19,语义RAG,0.1667,1.0,0,,6,,,,,,电池箱体密封不严,,潜在失效原因/机理,3,
105,105,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,电池组箱体里这个电池箱体进灰尘，会把事情搞成什么样？,电子器件失效或损坏、影响电池组散热,根据上下文，电池壳体的失效模式是“电池漏液”，而不是“进灰尘”。因此，进灰尘并不会导致电池箱体进灰尘的问题。请确认失效模式是否正确。,错误,0.0,1021.04,语义RAG,0.0,0.0,0,,6,电子器件失效或损坏、影响电池组散热,,,,,电子器件失效或损坏、影响电池组散热,,潜在失效后果,4,
106,106,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条电池组漏液咋冒出来的，原因说白一点。,电池组间隙大电池受到挤压碰撞震动,电池组漏液的原因是外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,错误,0.0,1267.25,语义RAG,0.1667,1.0,0,,6,电池组间隙大电池受到挤压碰撞震动,,,,,电池组间隙大电池受到挤压碰撞震动,,潜在失效原因/机理,5,
107,107,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个注塑件起火最后会怎么样，别说太官方。,安全事故,安全事故。,正确,1.0,635.76,语义RAG,0.6667,1.0,0,,6,,,,,,安全事故,,潜在失效后果,6,
108,108,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个电解液挥发要是碰上了，现场一般怎么收拾？,更换电池,不知道。上下文中的失效模式没有涉及电解液挥发的情况。,错误,0.0,726.5,语义RAG,0.1667,1.0,0,,6,更换电池,,,,,更换电池,,建议措施,7,
109,109,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,电池壳体那边这个事儿，听着像是咋引起的？,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,正确,1.0,1175.63,语义RAG,0.3333,1.0,0,,6,,,,,,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,,潜在失效原因/机理,8,
110,110,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,高压箱里这个漏电，会把事情搞成什么样？,安全事故,后果 / FailureEffect: 安全事故,正确,1.0,1047.61,语义RAG,1.0,1.0,0,,6,,,,,,安全事故,,潜在失效后果,9,
111,111,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条过电流咋冒出来的，原因说白一点。,使用电流高于额定电流不保护,使用电流高于额定电流不保护,正确,1.0,996.42,语义RAG,0.1667,1.0,0,,6,,,,,,使用电流高于额定电流不保护,,潜在失效原因/机理,10,
112,112,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个输出不受控制最后会怎么样，别说太官方。,安全事故,安全事故,正确,1.0,621.14,语义RAG,0.5,1.0,0,,6,,,,,,安全事故,,潜在失效后果,11,
113,113,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个电池组整体温度过低要是碰上了，现场一般怎么收拾？,更换加热系统,我不知道。上下文中的FMEA证据块没有提到电池组整体温度过低这个问题。,错误,0.0,799.41,语义RAG,0.0,0.0,0,,6,更换加热系统,,,,,更换加热系统,,建议措施,16,
114,114,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,高压箱那边这个事儿，听着像是咋引起的？,负载未断开、违规操作,无有效保护措施,错误,0.0,994.37,语义RAG,0.5,1.0,0,,6,负载未断开、违规操作,,,,,负载未断开、违规操作,,潜在失效原因/机理,13,
115,115,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,高压箱里这个充电时触电，会把事情搞成什么样？,安全事故,后果: 安全事故,正确,1.0,733.81,语义RAG,1.0,1.0,0,,6,,,,,,安全事故,,潜在失效后果,14,
116,116,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条电池组整体温度过高咋冒出来的，原因说白一点。,风道设计不合理,风道设计不合理。,正确,1.0,991.4,语义RAG,0.1667,1.0,0,,6,,,,,,风道设计不合理,,潜在失效原因/机理,15,
117,117,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个电池组整体温度过低最后会怎么样，别说太官方。,影响电池工作,不会直接影响电池组整体温度过低的具体描述在给定的上下文中没有直接提到，但从失效后果来看，可能会导致电池工作异常或性能下降。所以简单来说，就是电池的工作状态可能不好。,错误,0.0,998.4,语义RAG,0.1667,1.0,0,,6,影响电池工作,,,,,影响电池工作,,潜在失效后果,16,
118,118,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个数据采样干扰性大和采样不准确要是碰上了，现场一般怎么收拾？,定期检查和更新BMS系统,建议措施=定期检查和更新BMS系统.,正确,1.0,1042.39,语义RAG,0.1667,1.0,0,,6,,,,,,定期检查和更新BMS系统,,建议措施,21,
119,119,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,热管理系统那边这个事儿，听着像是咋引起的？,通风方式不合理,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,错误,0.0,1109.77,语义RAG,0.1667,1.0,0,,6,通风方式不合理,,,,,通风方式不合理,,潜在失效原因/机理,18,
120,120,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,热管理系统里这个整体温度高，管理目标无法实现，会把事情搞成什么样？,影响电池工作,后果 / FailureEffect：影响电池工作。,正确,1.0,1088.24,语义RAG,0.1667,1.0,0,,6,,,,,,影响电池工作,,潜在失效后果,19,
121,121,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条连接片过热咋冒出来的，原因说白一点。,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯。,正确,1.0,691.67,语义RAG,0.1667,1.0,0,,6,,,,,,连接片氧化、未压紧防松螺母连接电阻增加、截面积小或材质不纯,,潜在失效原因/机理,20,
122,122,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个数据采样干扰性大和采样不准确最后会怎么样，别说太官方。,影响用户使用,会影响用户使用。,正确,1.0,667.25,语义RAG,0.1667,1.0,0,,6,,,,,,影响用户使用,,潜在失效后果,21,
123,123,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个现场电池组无输出电压要是碰上了，现场一般怎么收拾？,现场更换损坏器件和改正错误,这个问题与提供的上下文不符，上下文中没有关于“现场电池组无输出电压”的失效模式或相关描述。根据给出的信息，无法直接回答该问题。,错误,0.0,905.29,语义RAG,0.0,0.0,0,,6,现场更换损坏器件和改正错误,,,,,现场更换损坏器件和改正错误,,建议措施,0,
124,124,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,电池管理系那边这个事儿，听着像是咋引起的？,BMS 控制系统损坏,BMS控制系统损坏,正确,1.0,957.74,语义RAG,0.3333,1.0,0,,6,,,,,,BMS 控制系统损坏,,潜在失效原因/机理,23,
125,125,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,电池管理系里这个电池组过放未报警和未保护，会把事情搞成什么样？,影响电池寿命或永久性损坏,影响电池寿命或永久性损坏。,正确,1.0,1065.72,语义RAG,0.3333,1.0,0,,6,,,,,,影响电池寿命或永久性损坏,,潜在失效后果,24,
126,126,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条BMS通信异常咋冒出来的，原因说白一点。,通信线断裂、线路连接错误、受电磁干扰,通信线断裂、线路连接错误、受电磁干扰。,正确,1.0,1019.86,语义RAG,0.3333,1.0,0,,6,,,,,,通信线断裂、线路连接错误、受电磁干扰,,潜在失效原因/机理,25,
127,127,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个现场电池组无输出电压最后会怎么样，别说太官方。,电池组无法工作,电池组无法工作。,正确,1.0,654.91,语义RAG,0.1667,1.0,0,,6,,,,,,电池组无法工作,,潜在失效后果,0,
128,128,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个电池组漏液要是碰上了，现场一般怎么收拾？,现场做防震处理,现场做防护处理。,错误,0.0,637.42,语义RAG,0.0,0.0,0,,6,现场做防震处理,,,,,现场做防震处理,,建议措施,5,
129,129,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,动力电池那边这个事儿，听着像是咋引起的？,电池组单节容量降低或整体过低,失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: 1、电池组开路 2、未明确区分正负极 3、主电缆未连接、连接错误或器件损坏,错误,0.0,1338.7,语义RAG,0.3333,1.0,0,,6,电池组单节容量降低或整体过低,,,,,电池组单节容量降低或整体过低,,潜在失效原因/机理,2,
130,130,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect2,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,电池组箱体里这个电池箱体进水，会把事情搞成什么样？,电池短路、电子器件失效或损坏、箱体生锈,电池短路、电子器件失效或损坏、箱体生锈。,正确,1.0,762.64,语义RAG,0.3333,1.0,0,,6,,,,,,电池短路、电子器件失效或损坏、箱体生锈,,潜在失效后果,3,
131,131,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_cause,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这条电池箱体进灰尘咋冒出来的，原因说白一点。,电池箱体密封不严,电池箱体进灰尘的原因是密封不严。,错误,0.0,1040.32,语义RAG,0.1667,1.0,0,,6,电池箱体密封不严,,,,,电池箱体密封不严,,潜在失效原因/机理,4,
132,132,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_effect,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个电池组漏液最后会怎么样，别说太官方。,安全事故,安全事故,正确,1.0,653.22,语义RAG,0.6667,1.0,0,,6,,,,,,安全事故,,潜在失效后果,5,
133,133,Full-M4去除证据检查与路由裁决模块,M4 证据检查与路由裁决模块,模块专项测试,module_m3_action,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,这个输出不受控制要是碰上了，现场一般怎么收拾？,更换损坏器件,建议措施 / RecommendedAction / action / 怎么处理 / 咋处理: 更换损坏器件,正确,1.0,799.24,语义RAG,0.1667,1.0,0,,6,,,,,,更换损坏器件,,建议措施,11,
