序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
286,286,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring Lines / Mooring lines”下，如果失效模式是“Mooring line wear”，且S/O/D分别为3.6/2.4/3.6，应追溯到什么原因？,"Operation; Mooring lines wear due to Improper handling, such as excessive tension, bending, or twisting of the mooring lines.","Operation; Mooring lines wear due to Improper handling, such as excessive tension, bending, or twisting of the mooring lines.",正确,1.0,523.44,语义RAG,1.0,1.0,0,1.0,3,,,,,,"Operation; Mooring lines wear due to Improper handling, such as excessive tension, bending, or twisting of the mooring lines.",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,90,
287,287,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring lines / Mooring lines”下，如果失效模式是“Mooring lines broken”，且S/O/D分别为4/2.4/2.6，应追溯到什么原因？,Operation; Transitional chain wear due to repeated loading and unloading cycles over time,失效原因 / FailureCause / cause / reason / 为啥来的是：Operation; Transitional chain wear due to repeated loading and unloading cycles over time。,正确,1.0,825.92,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Operation; Transitional chain wear due to repeated loading and unloading cycles over time,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,91,
288,288,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring lines / Mooring lines”下，如果失效模式是“Mooring lines broken”，且S/O/D分别为4/2/2.6，应追溯到什么原因？,Maintenance; Transitional chain wear due to improper inspection and maintenance,环境条件;异常应力导致系泊线磨损引起的超负荷张力可导致系泊线瞬间断裂 [18],错误,0.0,681.34,语义RAG,0.3333,1.0,0,1.0,3,Maintenance; Transitional chain wear due to improper inspection and maintenance,,,,,Maintenance; Transitional chain wear due to improper inspection and maintenance,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,92,
289,289,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring lines / Mooring lines”下，如果失效模式是“Mooring lines broken”，且S/O/D分别为4/2.2/2.6，应追溯到什么原因？,"Operation; Friction chain wear due to significant movement and tension due to the forces of wind, waves",环境条件；异常应力导致系泊线磨损引起的超载应力瞬间断裂 [18],错误,0.0,615.68,语义RAG,0.3333,1.0,0,1.0,3,"Operation; Friction chain wear due to significant movement and tension due to the forces of wind, waves",,,,,"Operation; Friction chain wear due to significant movement and tension due to the forces of wind, waves",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,93,
290,290,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring lines / Mooring lines”下，如果失效模式是“Mooring lines broken”，且S/O/D分别为4/2.2/3，应追溯到什么原因？,Operation; Mooring line wear due to hysteretic heating or wet-dry cycling,Operation; Mooring line wear due to hysteretic heating or wet-dry cycling,正确,1.0,680.06,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Operation; Mooring line wear due to hysteretic heating or wet-dry cycling,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,94,
291,291,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring lines / Mooring winch”下，如果失效模式是“Mooring winch failure”，且S/O/D分别为4/2/2.8，应追溯到什么原因？,Design; Mooring winch failure due to understimation of loads during design phase,Design; Mooring winch failure due to understimation of loads during design phase,正确,1.0,609.41,语义RAG,1.0,1.0,0,1.0,3,,,,,,Design; Mooring winch failure due to understimation of loads during design phase,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,95,
292,292,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Station keeping / Mooring lines / Mooring winch”下，如果失效模式是“Mooring winch failure”，且S/O/D分别为4/2/3.2，应追溯到什么原因？,Maintenance; Mooring winch failure due to undetected hazard during operation,维护；锚机在操作过程中未检测到的危害导致锚机故障。,错误,0.0,404.23,语义RAG,1.0,1.0,0,1.0,3,Maintenance; Mooring winch failure due to undetected hazard during operation,,,,,Maintenance; Mooring winch failure due to undetected hazard during operation,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,96,
293,293,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“accelerated mechanical fatigue”，且S/O/D分别为4.2/2.2/3.75，应追溯到什么原因？,Design Phase; Underestimation of dynamic conditions - Unexpected contingency scenario ( loss of mooring line ) - unexpected dynamic loads,Design Phase; Underestimation of dynamic conditions - Unexpected contingency scenario ( loss of mooring line ) - unexpected dynamic loads,正确,1.0,709.32,语义RAG,1.0,1.0,0,1.0,3,,,,,,Design Phase; Underestimation of dynamic conditions - Unexpected contingency scenario ( loss of mooring line ) - unexpected dynamic loads,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,97,
294,294,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“anchoring damages”，且S/O/D分别为4.2/1.6/2.4，应追溯到什么原因？,Environmental conditions; Anchor impacts - seabed movement,环境条件;锚影响 - 海床运动,错误,0.0,533.75,语义RAG,1.0,1.0,0,1.0,3,Environmental conditions; Anchor impacts - seabed movement,,,,,Environmental conditions; Anchor impacts - seabed movement,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,98,
295,295,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Cable Damage”，且S/O/D分别为2.67/3/3，应追溯到什么原因？,"Operation; Mechanical stress - cable motion,Bending and motion","原因=Operation; Mechanical stress - cable motion,Bending and motion;",正确,1.0,621.16,语义RAG,0.3333,1.0,0,1.0,3,,,,,,"Operation; Mechanical stress - cable motion,Bending and motion",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,99,
296,296,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / J-tube”下，如果失效模式是“Corrosion of J-tube”，且S/O/D分别为2.8/2.8/3.2，应追溯到什么原因？,"Installation phase; Seawater exposure, environmental conditions due to failure of corrosion protection anodes",安装阶段;海水暴露，由于防腐阳极失效导致的环境条件不佳,错误,0.0,587.77,语义RAG,1.0,1.0,0,1.0,3,"Installation phase; Seawater exposure, environmental conditions due to failure of corrosion protection anodes",,,,,"Installation phase; Seawater exposure, environmental conditions due to failure of corrosion protection anodes",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,100,
297,297,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / J-tube”下，如果失效模式是“Corrosion of J-tube”，且S/O/D分别为3.2/2/3.4，应追溯到什么原因？,"Design Phase; Seawater exposure, environmental conditions due to insufficient coating","Seawater exposure, environmental conditions due to insufficient coating",错误,0.0,369.98,语义RAG,1.0,1.0,0,1.0,3,"Design Phase; Seawater exposure, environmental conditions due to insufficient coating",,,,,"Design Phase; Seawater exposure, environmental conditions due to insufficient coating",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,101,
298,298,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Crushing or deformation”，且S/O/D分别为3.8/1.8/3.2，应追溯到什么原因？,Design Phase; Excessive mechanical load - equipment interraction,Design Phase; Excessive mechanical load - equipment interraction,正确,1.0,502.21,语义RAG,1.0,1.0,0,1.0,3,,,,,,Design Phase; Excessive mechanical load - equipment interraction,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,102,
299,299,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Hang-off”下，如果失效模式是“damage and corrosion of mechanical parts”，且S/O/D分别为3.2/1.75/3.5，应追溯到什么原因？,Design Phase; Wrong design/execution of the isolation material,Design Phase; Wrong design/execution of the isolation material,正确,1.0,527.91,语义RAG,0.6667,1.0,0,1.0,3,,,,,,Design Phase; Wrong design/execution of the isolation material,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,103,
300,300,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Debris disturbance”，且S/O/D分别为3.2/2/3.2，应追溯到什么原因？,Environmental conditions; Floating debris - marine activities,根据上下文，没有找到失效模式为“Debris disturbance”的记录。因此无法追溯其原因。,错误,0.0,709.91,语义RAG,1.0,0.0,0,0.0,3,Environmental conditions; Floating debris - marine activities,,,,,Environmental conditions; Floating debris - marine activities,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,104,
301,301,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Detachment”，且S/O/D分别为4.4/2/2.4，应追溯到什么原因？,Operation; Connector failure - Mechanical stress,"根据上下文，""Dynamic cable / Dynamic Cable / Dynamic Cable"" 下没有关于 ""Detachment"" 的失效模式记录。最接近的是 ""Fatigue Cracks""，但其 S/O/D 分别为 4.2/2.19/3.6，并不符合题目中给出的 S/O/D 值。 因此，无法根据给定信息追溯到 ""Detachment"" 的原因。",错误,0.0,1206.95,语义RAG,0.3333,0.0,0,0.0,3,Operation; Connector failure - Mechanical stress,,,,,Operation; Connector failure - Mechanical stress,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,105,
302,302,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Joints and terminations”下，如果失效模式是“Failure of end termination”，且S/O/D分别为3.6/2.6/2.8，应追溯到什么原因？,Manufacturing; Poor quality components [6],Manufacturing; Quality of workmanship [6],错误,0.0,549.16,语义RAG,0.3333,1.0,0,1.0,3,Manufacturing; Poor quality components [6],,6.0,,,Manufacturing; Poor quality components [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,106,
303,303,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Joints and terminations”下，如果失效模式是“Failure of end termination”，且S/O/D分别为3.8/2.6/3.2，应追溯到什么原因？,Manufacturing; Poor quality of insulating fluids [6],Manufacturing; Poor quality of insulating fluids [6],正确,1.0,356.53,语义RAG,0.3333,1.0,0,1.0,3,,,6.0,,,Manufacturing; Poor quality of insulating fluids [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,107,
304,304,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Joints and terminations”下，如果失效模式是“Failure of end termination”，且S/O/D分别为3.6/2.8/2.8，应追溯到什么原因？,Manufacturing; Quality of workmanship [6],Manufacturing; Quality of workmanship [6],正确,1.0,329.51,语义RAG,0.3333,1.0,0,1.0,3,,,6.0,,,Manufacturing; Quality of workmanship [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,108,
305,305,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Failure of fixing clamps”，且S/O/D分别为3.6/2.6/3，应追溯到什么原因？,Operation; Mechanical stress,Operation; Mechanical stress,正确,1.0,485.98,语义RAG,1.0,1.0,0,1.0,3,,,,,,Operation; Mechanical stress,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,109,
306,306,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Insulation”下，如果失效模式是“Failure of insulations”，且S/O/D分别为4.4/2.2/2.8，应追溯到什么原因？,Design Phase; Inproper design : need quality insulation materials and protection,Design Phase; Inproper design : need quality insulation materials and protection,正确,1.0,576.93,语义RAG,0.6667,1.0,0,1.0,3,,,,,,Design Phase; Inproper design : need quality insulation materials and protection,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,110,
307,307,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Sheath”下，如果失效模式是“Failure of sheath”，且S/O/D分别为4.2/2.4/3，应追溯到什么原因？,Operation; Mechanical and thermal stress,Operation; Mechanical and thermal stress,正确,1.0,473.75,语义RAG,0.6667,1.0,0,1.0,3,,,,,,Operation; Mechanical and thermal stress,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,111,
308,308,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Failure of watertightness”，且S/O/D分别为4.2/2.6/3，应追溯到什么原因？,Manufacturing; Errors or defects during manufacturing,失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Manufacturing; Errors or defects during manufacturing,正确,1.0,665.4,语义RAG,1.0,1.0,0,1.0,3,,,,,,Manufacturing; Errors or defects during manufacturing,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,112,
309,309,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Failure of watertightness”，且S/O/D分别为4.2/2/3.6，应追溯到什么原因？,Operation; Damage on the cable due to extreme environmental events,Operation; Damage on the cable due to extreme environmental events,正确,1.0,360.76,语义RAG,1.0,1.0,0,1.0,3,,,,,,Operation; Damage on the cable due to extreme environmental events,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,113,
310,310,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Conductor”下，如果失效模式是“failures of conductors”，且S/O/D分别为4.2/2.4/2.4，应追溯到什么原因？,Operation; Internal damage: Problem in insulation material - Electrical overload,原因=Operation; Internal damage: Problem in insulation material - Electrical overload,正确,1.0,519.07,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Operation; Internal damage: Problem in insulation material - Electrical overload,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,114,
311,311,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Fatigue Cracks”，且S/O/D分别为4.2/2.4/3.6，应追溯到什么原因？,Operation; Repeated stress cycles - bending motions,原因=Operation; Repeated stress cycles - bending motions;,正确,1.0,515.73,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Operation; Repeated stress cycles - bending motions,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,115,
312,312,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Geo-Hazards”，且S/O/D分别为4.6/1.4/3.5，应追溯到什么原因？,"Design Phase; Unexpected contingency ( earthquake, seabed movement)","原因=Design Phase; Unexpected contingency ( earthquake, seabed movement);",正确,1.0,386.37,语义RAG,0.3333,1.0,0,1.0,3,,,,,,"Design Phase; Unexpected contingency ( earthquake, seabed movement)",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,116,
313,313,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Loss of dynamic positioning”，且S/O/D分别为3.4/2.6/3，应追溯到什么原因？,Environmental conditions; Dynamic positioning system failure due to excessive environmental conditions,环境条件；动态定位系统因超出环境条件而故障。,错误,0.0,620.94,语义RAG,1.0,1.0,0,1.0,3,Environmental conditions; Dynamic positioning system failure due to excessive environmental conditions,,,,,Environmental conditions; Dynamic positioning system failure due to excessive environmental conditions,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,117,
314,314,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Buoyancy modules”下，如果失效模式是“Loss of float bility (water adsorption)”，且S/O/D分别为3.5/2.5/3，应追溯到什么原因？,Operation,Operation,正确,1.0,440.69,语义RAG,0.6667,1.0,0,1.0,3,,,,,,Operation,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,118,
315,315,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“material degradation”，且S/O/D分别为4.4/1.8/3，应追溯到什么原因？,Design Phase; Underestimation of dynamic conditions - Unexpected contingency scenario ( loss of mooring line ),Design Phase; Underestimation of dynamic conditions - Unexpected contingency scenario ( loss of mooring line ),正确,1.0,632.75,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Design Phase; Underestimation of dynamic conditions - Unexpected contingency scenario ( loss of mooring line ),,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,119,
316,316,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Fiber optic”下，如果失效模式是“Mechanical degradation”，且S/O/D分别为2.5/1.75/2.5，应追溯到什么原因？,Operation,Operation,正确,1.0,455.41,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Operation,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,120,
317,317,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Cable Protection System”下，如果失效模式是“Movement of CPS due to scour/seabed mobility”，且S/O/D分别为3.8/2.2/4.4，应追溯到什么原因？,Design Phase; Design inefficiency [6],Design Phase; Design inefficiency [6],正确,1.0,563.06,语义RAG,1.0,1.0,0,1.0,3,,,6.0,,,Design Phase; Design inefficiency [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,121,
318,318,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Cable Protection System”下，如果失效模式是“Movement of CPS due to scour/seabed mobility”，且S/O/D分别为3.8/2.6/4.4，应追溯到什么原因？,"Design Phase; lack of data of the deployment location [4,6]","Design Phase; lack of data of the deployment location [4,6]",正确,1.0,364.46,语义RAG,1.0,1.0,0,1.0,3,,,4.0；6.0,,,"Design Phase; lack of data of the deployment location [4,6]",,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,122,
319,319,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Cable Protection System”下，如果失效模式是“Movement of CPS due to scour/seabed mobility”，且S/O/D分别为3.8/2.8/4，应追溯到什么原因？,Installation phase; incorrect installation [6],安装阶段；错误的安装 [6],错误,0.0,330.14,语义RAG,1.0,1.0,0,1.0,3,Installation phase; incorrect installation [6],,6.0,,,Installation phase; incorrect installation [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,123,
320,320,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Premature damage of outer protection layer”，且S/O/D分别为3.6/2.2/3.75，应追溯到什么原因？,Environmental conditions; Environmental exposure - wear,Environmental conditions; Environmental exposure - wear,正确,1.0,516.39,语义RAG,0.3333,1.0,0,1.0,3,,,,,,Environmental conditions; Environmental exposure - wear,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,124,
321,321,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Static cable/Export Cable”下，如果失效模式是“Reduced sediment cover lower than designed value for protection”，且S/O/D分别为3.6/2.4/3.8，应追溯到什么原因？,Design Phase; Insufficient information for the deployment location [6],失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Environmental conditions; exposure of seabed cover to extreme environmental phenomena,错误,0.0,720.18,语义RAG,1.0,1.0,0,1.0,3,Design Phase; Insufficient information for the deployment location [6],,,,,Design Phase; Insufficient information for the deployment location [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,125,
322,322,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable (Touchdown point)”下，如果失效模式是“Reduced sediment cover lower than designed value for protection”，且S/O/D分别为4/2/3.5，应追溯到什么原因？,Design Phase; Insufficient information for the deployment location [6],Design Phase; Insufficient information for the deployment location [6],正确,1.0,556.85,语义RAG,1.0,1.0,0,1.0,3,,,6.0,,,Design Phase; Insufficient information for the deployment location [6],,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,126,
323,323,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Static cable/Export Cable”下，如果失效模式是“Reduced sediment cover lower than designed value for protection”，且S/O/D分别为3.6/2.2/4.2，应追溯到什么原因？,Environmental conditions; exposure of seabed cover to extreme environmental phenomena,环境条件；海底覆盖暴露于极端环境现象。,错误,0.0,541.75,语义RAG,1.0,1.0,0,1.0,3,Environmental conditions; exposure of seabed cover to extreme environmental phenomena,,,,,Environmental conditions; exposure of seabed cover to extreme environmental phenomena,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,127,
324,324,baseline模型,baseline兼容旧逻辑,故障原因诊断类,项目失效现象风险指标查原因,项目范围原因查询,,,困难,在“Dynamic cable / Dynamic Cable / Dynamic Cable”下，如果失效模式是“Small bending radius”，且S/O/D分别为3.4/2.6/3.2，应追溯到什么原因？,Operation; Mechanical stress - excessive bending,Operation; Mechanical stress - excessive bending,正确,1.0,514.99,语义RAG,1.0,1.0,0,1.0,3,,,,,,Operation; Mechanical stress - excessive bending,,项目/功能；潜在失效模式；严酷度(S)；发生度(O)；可探测度(D)；潜在失效原因/机理,128,
325,325,baseline模型,baseline兼容旧逻辑,故障原因诊断类,后果探测度查原因,后果到原因推理,,,困难,某条FMEA记录显示：“Abnormal vibration”会导致“Excessive Fatigue Life Consumption”，现行探测难度D为2.5；请判断其潜在原因。,Design phase; Resonance occurs when the natural frequency of the tower or other components of the wind turbine matches the frequency of the wind or other external forces.,失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Environmental condition; Resonance occurs when the natural frequency of the tower or other components of the wind turbine matches the frequency of the wind or other external forces.,错误,0.0,880.34,语义RAG,1.0,1.0,0,1.0,3,Design phase; Resonance occurs when the natural frequency of the tower or other components of the wind turbine matches the frequency of the wind or other external forces.,,,,,Design phase; Resonance occurs when the natural frequency of the tower or other components of the wind turbine matches the frequency of the wind or other external forces.,,潜在失效模式；潜在失效后果；可探测度(D)；潜在失效原因/机理,0,
326,326,baseline模型,baseline兼容旧逻辑,故障原因诊断类,后果探测度查原因,后果到原因推理,,,困难,某条FMEA记录显示：“Abnormal vibration”会导致“Potential collapse”，现行探测难度D为3；请判断其潜在原因。,"Installation phase; Faulty welding of Tower [10,15]","失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Installation phase; Faulty welding of Tower [10,15]",正确,1.0,763.3,语义RAG,0.6667,1.0,0,1.0,3,,,10.0；15.0,,,"Installation phase; Faulty welding of Tower [10,15]",,潜在失效模式；潜在失效后果；可探测度(D)；潜在失效原因/机理,2,
327,327,baseline模型,baseline兼容旧逻辑,故障原因诊断类,后果探测度查原因,后果到原因推理,,,困难,某条FMEA记录显示：“Cracks”会导致“Failure of whole facility and vast economic loses”，现行探测难度D为3；请判断其潜在原因。,"Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14]",失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Design phase; Braking system failure due to wrong estimation of operating conditions [15],错误,0.0,762.48,语义RAG,0.6667,0.0,0,0.0,3,"Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14]",,,,,"Environmental loads; The interaction between the blades and the tower can cause pressure fluctuations, leading to cyclic fatigue [14]",,潜在失效模式；潜在失效后果；可探测度(D)；潜在失效原因/机理,4,
328,328,baseline模型,baseline兼容旧逻辑,故障原因诊断类,后果探测度查原因,后果到原因推理,,,困难,某条FMEA记录显示：“Cracks”会导致“Failure of whole facility and vast economic loses”，现行探测难度D为3.2；请判断其潜在原因。,Environmental loads; Material fatigue due to high waves and high frequency of loads [1],失效原因 / FailureCause / cause / reason / 为什么 / 为啥 / 咋来的: Design phase; Braking system failure due to wrong estimation of operating conditions [15],错误,0.0,640.02,语义RAG,0.6667,0.0,0,0.0,3,Environmental loads; Material fatigue due to high waves and high frequency of loads [1],,,,,Environmental loads; Material fatigue due to high waves and high frequency of loads [1],,潜在失效模式；潜在失效后果；可探测度(D)；潜在失效原因/机理,5,
