序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
118,118,Full全量模型,无,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”这个问题，原因讲白一点是什么？,电池组间隙大电池受到挤压碰撞震动,电池组间隙大电池受到挤压碰撞震动。,正确,1.0,1073.4,语义RAG,0.3333,1.0,0,,6,,,,,,电池组间隙大电池受到挤压碰撞震动,,,5,
119,119,Full全量模型,无,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP006；项目/功能=电池组箱体；失效模式=电池组漏液；失效原因=电池组间隙大电池受到挤压碰撞震动；失效后果=安全事故；S=9；O=2；D=6；RPN=108；建议措施=现场做防震处理。,正确,1.0,7.44,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,5,
120,120,Full全量模型,无,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”一般怎么处理？,现场做防震处理,项目/功能=电池组箱体；失效模式=电池组漏液；建议措施=现场做防震处理。,正确,1.0,6.22,确定性规则问答,1.0,1.0,0,,1,,,,,,现场做防震处理,,,5,
121,121,Full全量模型,无,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”的风险最后会体现成什么？,安全事故,后果 / FailureEffect / consequence: 安全事故,正确,1.0,1031.74,语义RAG,0.1667,1.0,0,,6,,,,,,安全事故,,,5,
122,122,Full全量模型,无,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP006”对应的原因是否就是“电池组间隙大电池受到挤压碰撞震动”？,是,是。FMEA编号“LFP006”对应的失效模式“电池组漏液”的潜在失效原因/机理是：电池组间隙大电池受到挤压碰撞震动。,正确,1.0,3.63,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,5,
123,123,Full全量模型,无,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP006”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP006”对应的失效模式“电池组漏液”的潜在失效后果是：安全事故。,正确,1.0,3.06,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,5,
124,124,Full全量模型,无,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池组漏液”是不是出现在项目/功能“电池组箱体”里？,是,是的，失效模式“电池组漏液”出现在项目/功能“电池组箱体”里。,正确,1.0,742.22,语义RAG,0.1667,0.1667,0,,6,,,,,,,,是/否判断,5,
125,125,Full全量模型,无,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组漏液”对应的FMEA编号是什么？,LFP006,失效模式“电池组漏液”对应的FMEA编号是：LFP006。,正确,1.0,4.55,CSV直答,0.0,0.0,0,,1,,,6.0,LFP006,,LFP006,,FmeaID,5,
126,126,Full全量模型,无,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池组箱体”里，失效模式“电池组漏液”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP006；项目/功能=电池组箱体；失效模式=电池组漏液；失效原因=电池组间隙大电池受到挤压碰撞震动；失效后果=安全事故；S=9；O=2；D=6；RPN=108；建议措施=现场做防震处理。,正确,1.0,9.49,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,5,
127,127,Full全量模型,无,风险影响评估类,project_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”的平均RPN是多少？,平均RPN=20.00,绝缘注塑件 对应的RPN平均值为 20.00（n=1）。,正确,1.0,4.93,确定性规则问答,0.0,1.0,0,,1,,,20.0,,,,20.0,RPN,6,
128,128,Full全量模型,无,风险影响评估类,project_top_mode,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”里RPN最高的失效模式是什么？,注塑件起火；RPN=20.0,绝缘注塑件 对应的RPN最大值为 20，对应失效模式：注塑件起火,正确,1.0,7.17,确定性规则问答,0.0,1.0,0,,1,,,20.0,,,注塑件起火,20.0,FailureMode；RPN,6,
129,129,Full全量模型,无,风险影响评估类,project_top_effect,,M2_规则推理,规则推理,中等,项目/功能“绝缘注塑件”里RPN最高的那条，它的后果是什么？,安全事故,当前召回的图谱摘要证据中，最高风险条目为：FMEA编号是：LFP007；失效模式是：注塑件起火；RPN是：20；原因是：绝缘注塑件不阻燃；后果是：安全事故；建议措施是：更换绝缘注塑件。,正确,1.0,72.12,语义RAG,0.0833,1.0,0,1.0,12,,,,,,安全事故,,FailureEffect,6,
130,130,Full全量模型,无,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的潜在失效原因/机理是什么？,绝缘注塑件不阻燃,FMEA编号“LFP007”对应的失效模式“注塑件起火”的潜在失效原因/机理是：绝缘注塑件不阻燃。,正确,1.0,4.67,CSV直答,1.0,1.0,0,,1,,,,,,绝缘注塑件不阻燃,,,6,
131,131,Full全量模型,无,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的潜在失效后果是什么？,安全事故,FMEA编号“LFP007”对应的失效模式“注塑件起火”的潜在失效后果是：安全事故。,正确,1.0,3.88,CSV直答,1.0,1.0,0,,1,,,,,,安全事故,,,6,
132,132,Full全量模型,无,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的RPN是多少？,RPN=20.0,FMEA编号“LFP007”对应的失效模式“注塑件起火”的RPN是：20。,正确,1.0,3.86,CSV直答,1.0,1.0,0,,1,,,20.0,,,,20.0,RPN,6,
133,133,Full全量模型,无,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的S是多少？,S=10.0,10,正确,1.0,597.49,语义RAG,0.3333,1.0,0,,6,,,10.0,,,,10.0,S,6,
134,134,Full全量模型,无,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的O是多少？,O=1.0,1,正确,1.0,263.09,语义RAG,0.3333,1.0,0,,6,,,1.0,,,,1.0,O,6,
135,135,Full全量模型,无,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的D是多少？,D=6.0,6,正确,1.0,240.56,语义RAG,0.3333,1.0,0,,6,,,6.0,,,,6.0,D,6,
136,136,Full全量模型,无,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP007”这条的建议措施是什么？,更换绝缘注塑件,FMEA编号“LFP007”对应的失效模式“注塑件起火”的建议措施是：更换绝缘注塑件。,正确,1.0,4.21,CSV直答,1.0,1.0,0,,1,,,,,,更换绝缘注塑件,,RecommendedAction,6,
137,137,Full全量模型,无,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“注塑件起火”对应的潜在失效原因/机理是什么？,绝缘注塑件不阻燃,失效模式“注塑件起火”的潜在失效原因/机理是：绝缘注塑件不阻燃。,正确,1.0,3.26,CSV直答,0.0,0.0,0,,1,,,,,,绝缘注塑件不阻燃,,,6,
138,138,Full全量模型,无,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“注塑件起火”对应的潜在失效后果是什么？,安全事故,失效模式“注塑件起火”的潜在失效后果是：安全事故。,正确,1.0,3.22,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,6,
139,139,Full全量模型,无,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“注塑件起火”的RPN是多少？,RPN=20.0,失效模式“注塑件起火”的RPN是：20。,正确,1.0,3.17,CSV直答,0.0,0.0,0,,1,,,20.0,,,,20.0,RPN,6,
140,140,Full全量模型,无,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“注塑件起火”对应的建议措施是什么？,更换绝缘注塑件,针对失效模式“注塑件起火”，建议措施是：更换绝缘注塑件。,正确,1.0,3.25,CSV直答,0.0,0.0,0,,1,,,,,,更换绝缘注塑件,,RecommendedAction,6,
141,141,Full全量模型,无,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“绝缘注塑件”里，失效模式“注塑件起火”这个问题，原因讲白一点是什么？,绝缘注塑件不阻燃,原因=绝缘注塑件不阻燃,正确,1.0,1039.61,语义RAG,0.3333,1.0,0,,6,,,,,,绝缘注塑件不阻燃,,,6,
142,142,Full全量模型,无,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“绝缘注塑件”里，失效模式“注塑件起火”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP007；项目/功能=绝缘注塑件；失效模式=注塑件起火；失效原因=绝缘注塑件不阻燃；失效后果=安全事故；S=10；O=1；D=6；RPN=20；建议措施=更换绝缘注塑件。,正确,1.0,9.73,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,6,
143,143,Full全量模型,无,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“绝缘注塑件”里，失效模式“注塑件起火”一般怎么处理？,更换绝缘注塑件,项目/功能=绝缘注塑件；失效模式=注塑件起火；建议措施=更换绝缘注塑件。,正确,1.0,9.15,确定性规则问答,1.0,1.0,0,,1,,,,,,更换绝缘注塑件,,,6,
144,144,Full全量模型,无,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“绝缘注塑件”里，失效模式“注塑件起火”的风险最后会体现成什么？,安全事故,注塑件起火的失效模式最终会体现的风险优先数（RPN）为20。,错误,0.0,709.6,语义RAG,0.3333,1.0,0,,6,安全事故,,,,,安全事故,,,6,
145,145,Full全量模型,无,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP007”对应的原因是否就是“绝缘注塑件不阻燃”？,是,是。FMEA编号“LFP007”对应的失效模式“注塑件起火”的潜在失效原因/机理是：绝缘注塑件不阻燃。,正确,1.0,3.65,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,6,
146,146,Full全量模型,无,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP007”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP007”对应的失效模式“注塑件起火”的潜在失效后果是：安全事故。,正确,1.0,3.02,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,6,
147,147,Full全量模型,无,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“注塑件起火”是不是出现在项目/功能“绝缘注塑件”里？,是,是的，失效模式“注塑件起火”出现在项目/功能“绝缘注塑件”里。,正确,1.0,1137.7,语义RAG,0.3333,0.3333,0,,6,,,,,,,,是/否判断,6,
148,148,Full全量模型,无,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“注塑件起火”对应的FMEA编号是什么？,LFP007,失效模式“注塑件起火”对应的FMEA编号是：LFP007。,正确,1.0,4.55,CSV直答,0.0,0.0,0,,1,,,7.0,LFP007,,LFP007,,FmeaID,6,
149,149,Full全量模型,无,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“绝缘注塑件”里，失效模式“注塑件起火”的后果是什么？,安全事故,匹配到1条记录：1) FMEA编号=LFP007；项目/功能=绝缘注塑件；失效模式=注塑件起火；失效原因=绝缘注塑件不阻燃；失效后果=安全事故；S=10；O=1；D=6；RPN=20；建议措施=更换绝缘注塑件。,正确,1.0,10.0,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,6,
150,150,Full全量模型,无,风险影响评估类,project_avg_rpn,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”的平均RPN是多少？,平均RPN=96.00,电池壳体 对应的RPN平均值为 96.00（n=2）。,正确,1.0,5.48,确定性规则问答,0.0,1.0,0,,1,,,96.0,,,,96.0,RPN,8,
151,151,Full全量模型,无,风险影响评估类,project_top_mode,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”里RPN最高的失效模式是什么？,电池漏液；RPN=108.0,电池壳体 对应的RPN最大值为 108，对应失效模式：电池漏液,正确,1.0,8.29,确定性规则问答,0.0,1.0,0,,1,,,108.0,,,电池漏液,108.0,FailureMode；RPN,8,
152,152,Full全量模型,无,风险影响评估类,project_top_effect,,M2_规则推理,规则推理,中等,项目/功能“电池壳体”里RPN最高的那条，它的后果是什么？,安全事故,当前召回的图谱摘要证据中，最高风险条目为：FMEA编号是：LFP009；失效模式是：电池漏液；RPN是：108；原因是：外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。；后果是：安全事故；建议措施是：更换电池。,正确,1.0,62.3,语义RAG,0.1667,1.0,0,1.0,12,,,,,,安全事故,,FailureEffect,8,
153,153,Full全量模型,无,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的潜在失效原因/机理是什么？,电池壳体密封不严,FMEA编号“LFP008”对应的失效模式“电解液挥发”的潜在失效原因/机理是：电池壳体密封不严。,正确,1.0,2.88,CSV直答,1.0,1.0,0,,1,,,,,,电池壳体密封不严,,,7,
154,154,Full全量模型,无,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的潜在失效后果是什么？,电池容量降低,FMEA编号“LFP008”对应的失效模式“电解液挥发”的潜在失效后果是：电池容量降低。,正确,1.0,2.09,CSV直答,1.0,1.0,0,,1,,,,,,电池容量降低,,,7,
155,155,Full全量模型,无,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的RPN是多少？,RPN=84.0,FMEA编号“LFP008”对应的失效模式“电解液挥发”的RPN是：84。,正确,1.0,2.11,CSV直答,1.0,1.0,0,,1,,,84.0,,,,84.0,RPN,7,
156,156,Full全量模型,无,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的S是多少？,S=7.0,7,正确,1.0,603.47,语义RAG,0.3333,1.0,0,,6,,,7.0,,,,7.0,S,7,
157,157,Full全量模型,无,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的O是多少？,O=2.0,2,正确,1.0,282.88,语义RAG,0.3333,1.0,0,,6,,,2.0,,,,2.0,O,7,
158,158,Full全量模型,无,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的D是多少？,D=6.0,6,正确,1.0,284.28,语义RAG,0.3333,1.0,0,,6,,,6.0,,,,6.0,D,7,
159,159,Full全量模型,无,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP008”这条的建议措施是什么？,更换电池,FMEA编号“LFP008”对应的失效模式“电解液挥发”的建议措施是：更换电池。,正确,1.0,4.56,CSV直答,1.0,1.0,0,,1,,,,,,更换电池,,RecommendedAction,7,
160,160,Full全量模型,无,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电解液挥发”对应的潜在失效原因/机理是什么？,电池壳体密封不严,失效模式“电解液挥发”的潜在失效原因/机理是：电池壳体密封不严。,正确,1.0,3.62,CSV直答,0.0,0.0,0,,1,,,,,,电池壳体密封不严,,,7,
161,161,Full全量模型,无,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电解液挥发”对应的潜在失效后果是什么？,电池容量降低,失效模式“电解液挥发”的潜在失效后果是：电池容量降低。,正确,1.0,3.53,CSV直答,0.0,0.0,0,,1,,,,,,电池容量降低,,,7,
162,162,Full全量模型,无,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电解液挥发”的RPN是多少？,RPN=84.0,失效模式“电解液挥发”的RPN是：84。,正确,1.0,3.5,CSV直答,0.0,0.0,0,,1,,,84.0,,,,84.0,RPN,7,
163,163,Full全量模型,无,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电解液挥发”对应的建议措施是什么？,更换电池,针对失效模式“电解液挥发”，建议措施是：更换电池。,正确,1.0,3.57,CSV直答,0.0,0.0,0,,1,,,,,,更换电池,,RecommendedAction,7,
164,164,Full全量模型,无,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电解液挥发”这个问题，原因讲白一点是什么？,电池壳体密封不严,电池壳体密封不严。,正确,1.0,1059.94,语义RAG,0.3333,1.0,0,,6,,,,,,电池壳体密封不严,,,7,
165,165,Full全量模型,无,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电解液挥发”最后会带来什么后果？,电池容量降低,匹配到1条记录：1) FMEA编号=LFP008；项目/功能=电池壳体；失效模式=电解液挥发；失效原因=电池壳体密封不严；失效后果=电池容量降低；S=7；O=2；D=6；RPN=84；建议措施=更换电池。,正确,1.0,10.77,确定性规则问答,1.0,1.0,0,,1,,,,,,电池容量降低,,,7,
166,166,Full全量模型,无,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电解液挥发”一般怎么处理？,更换电池,项目/功能=电池壳体；失效模式=电解液挥发；建议措施=更换电池。,正确,1.0,9.86,确定性规则问答,1.0,1.0,0,,1,,,,,,更换电池,,,7,
167,167,Full全量模型,无,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电解液挥发”的风险最后会体现成什么？,电池容量降低,失效模式是：电池漏液；项目/功能是：电池壳体；失效后果是：安全事故。,错误,0.0,72.17,语义RAG,0.3333,1.0,0,,6,电池容量降低,,,,,电池容量降低,,,7,
168,168,Full全量模型,无,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP008”对应的原因是否就是“电池壳体密封不严”？,是,是。FMEA编号“LFP008”对应的失效模式“电解液挥发”的潜在失效原因/机理是：电池壳体密封不严。,正确,1.0,3.62,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,7,
169,169,Full全量模型,无,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP008”对应的后果是否就是“电池容量降低”？,是,是。FMEA编号“LFP008”对应的失效模式“电解液挥发”的潜在失效后果是：电池容量降低。,正确,1.0,3.39,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,7,
170,170,Full全量模型,无,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电解液挥发”是不是出现在项目/功能“电池壳体”里？,是,否，失效模式“电解液挥发”没有出现在项目/功能“电池壳体”里。上下文中的“电池漏液”的失效模式与“电池壳体”相关，但并没有提到“电解液挥发”。,错误,0.0,1315.69,语义RAG,0.3333,0.3333,0,,6,是/否判断,,,,,,,是/否判断,7,
171,171,Full全量模型,无,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电解液挥发”对应的FMEA编号是什么？,LFP008,失效模式“电解液挥发”对应的FMEA编号是：LFP008。,正确,1.0,4.46,CSV直答,0.0,0.0,0,,1,,,8.0,LFP008,,LFP008,,FmeaID,7,
172,172,Full全量模型,无,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池壳体”里，失效模式“电解液挥发”的后果是什么？,电池容量降低,匹配到1条记录：1) FMEA编号=LFP008；项目/功能=电池壳体；失效模式=电解液挥发；失效原因=电池壳体密封不严；失效后果=电池容量降低；S=7；O=2；D=6；RPN=84；建议措施=更换电池。,正确,1.0,9.91,确定性规则问答,1.0,1.0,0,,1,,,,,,电池容量降低,,,7,
173,173,Full全量模型,无,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的潜在失效原因/机理是什么？,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,FMEA编号“LFP009”对应的失效模式“电池漏液”的潜在失效原因/机理是：外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。。,正确,1.0,3.98,CSV直答,1.0,1.0,0,,1,,,,,,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,,,8,
174,174,Full全量模型,无,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的潜在失效后果是什么？,安全事故,FMEA编号“LFP009”对应的失效模式“电池漏液”的潜在失效后果是：安全事故。,正确,1.0,3.78,CSV直答,1.0,1.0,0,,1,,,,,,安全事故,,,8,
175,175,Full全量模型,无,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的RPN是多少？,RPN=108.0,FMEA编号“LFP009”对应的失效模式“电池漏液”的RPN是：108。,正确,1.0,3.75,CSV直答,1.0,1.0,0,,1,,,108.0,,,,108.0,RPN,8,
176,176,Full全量模型,无,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的S是多少？,S=9.0,9,正确,1.0,547.36,语义RAG,0.5,1.0,0,,6,,,9.0,,,,9.0,S,8,
177,177,Full全量模型,无,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的O是多少？,O=2.0,2,正确,1.0,302.58,语义RAG,0.5,1.0,0,,6,,,2.0,,,,2.0,O,8,
178,178,Full全量模型,无,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的D是多少？,D=6.0,6,正确,1.0,314.48,语义RAG,0.5,1.0,0,,6,,,6.0,,,,6.0,D,8,
179,179,Full全量模型,无,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP009”这条的建议措施是什么？,更换电池,FMEA编号“LFP009”对应的失效模式“电池漏液”的建议措施是：更换电池。,正确,1.0,4.69,CSV直答,1.0,1.0,0,,1,,,,,,更换电池,,RecommendedAction,8,
180,180,Full全量模型,无,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池漏液”对应的潜在失效原因/机理是什么？,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,失效模式“电池漏液”的潜在失效原因/机理是：外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。。,正确,1.0,3.68,CSV直答,0.0,0.0,0,,1,,,,,,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,,,8,
181,181,Full全量模型,无,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池漏液”对应的潜在失效后果是什么？,安全事故,失效模式“电池漏液”的潜在失效后果是：安全事故。,正确,1.0,3.6,CSV直答,0.0,0.0,0,,1,,,,,,安全事故,,,8,
182,182,Full全量模型,无,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池漏液”的RPN是多少？,RPN=108.0,失效模式“电池漏液”的RPN是：108。,正确,1.0,3.57,CSV直答,0.0,0.0,0,,1,,,108.0,,,,108.0,RPN,8,
183,183,Full全量模型,无,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池漏液”对应的建议措施是什么？,更换电池,针对失效模式“电池漏液”，建议措施是：更换电池。,正确,1.0,3.69,CSV直答,0.0,0.0,0,,1,,,,,,更换电池,,RecommendedAction,8,
184,184,Full全量模型,无,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电池漏液”这个问题，原因讲白一点是什么？,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,正确,1.0,1241.78,语义RAG,0.3333,1.0,0,,6,,,,,,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,,,8,
185,185,Full全量模型,无,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电池漏液”最后会带来什么后果？,安全事故,匹配到1条记录：1) FMEA编号=LFP009；项目/功能=电池壳体；失效模式=电池漏液；失效原因=外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。；失效后果=安全事故；S=9；O=2；D=6；RPN=108；建议措施=更换电池。,正确,1.0,7.68,确定性规则问答,1.0,1.0,0,,1,,,,,,安全事故,,,8,
186,186,Full全量模型,无,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电池漏液”一般怎么处理？,更换电池,项目/功能=电池壳体；失效模式=电池漏液；建议措施=更换电池。,正确,1.0,6.77,确定性规则问答,1.0,1.0,0,,1,,,,,,更换电池,,,8,
187,187,Full全量模型,无,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池壳体”里，失效模式“电池漏液”的风险最后会体现成什么？,安全事故,失效模式是：电池漏液；项目/功能是：电池壳体；失效后果是：安全事故。,正确,1.0,65.54,语义RAG,0.3333,1.0,0,,6,,,,,,安全事故,,,8,
188,188,Full全量模型,无,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP009”对应的原因是否就是“外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。”？,是,是。FMEA编号“LFP009”对应的失效模式“电池漏液”的潜在失效原因/机理是：外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。。,正确,1.0,4.8,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,8,
189,189,Full全量模型,无,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP009”对应的后果是否就是“安全事故”？,是,是。FMEA编号“LFP009”对应的失效模式“电池漏液”的潜在失效后果是：安全事故。,正确,1.0,4.06,CSV直答,1.0,1.0,0,,1,,,,,,,,是/否判断,8,
190,190,Full全量模型,无,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池漏液”是不是出现在项目/功能“电池壳体”里？,是,是的，失效模式“电池漏液”出现在项目/功能“电池壳体”里。,正确,1.0,1161.3,语义RAG,0.3333,0.3333,0,,6,,,,,,,,是/否判断,8,
